MONTH,DAY,DAY_OF_WEEK,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,TAXI_OUT,DISTANCE,DELAYED,YEAR
4,20,1,DFW,LGA,31.0,20.0,1389,1,2015
4,20,1,BUR,SJC,1.0,10.0,296,0,2015
4,4,6,PBI,CLT,10.0,11.0,590,0,2015
4,24,5,MCO,PVD,-6.0,12.0,1072,0,2015
4,18,6,ISP,TPA,-6.0,8.0,1034,0,2015
4,20,1,MSP,RSW,-2.0,11.0,1416,0,2015
4,26,7,EWR,PHX,-5.0,33.0,2133,0,2015
4,4,6,FWA,ORD,-8.0,10.0,157,0,2015
4,16,4,DFW,CLT,-1.0,25.0,936,0,2015
4,10,5,BOS,PHL,95.0,16.0,280,1,2015
4,27,1,ORD,STL,45.0,16.0,258,1,2015
4,25,6,HPN,FLL,-6.0,11.0,1097,0,2015
4,19,7,ILM,ATL,-5.0,8.0,377,0,2015
4,2,4,DFW,MSP,-6.0,17.0,852,0,2015
4,15,3,PIT,CLT,0.0,24.0,366,1,2015
4,29,3,DCA,MIA,61.0,27.0,919,1,2015
4,17,5,GCC,DEN,182.0,7.0,313,1,2015
4,30,4,MSP,BIS,-3.0,11.0,386,0,2015
4,16,4,ATL,PHX,-7.0,12.0,1587,0,2015
4,28,2,BWI,BNA,-6.0,8.0,587,0,2015
4,22,3,BWI,IND,15.0,12.0,516,1,2015
4,27,1,ATL,HSV,-2.0,15.0,151,0,2015
4,18,6,IAH,DEN,14.0,27.0,862,0,2015
4,2,4,MCO,ISP,-3.0,11.0,971,0,2015
4,28,2,OMA,ORD,-9.0,10.0,416,0,2015
4,2,4,JFK,MIA,40.0,23.0,1089,0,2015
4,9,4,IAH,SEA,-4.0,16.0,1874,0,2015
4,29,3,EWR,ATL,-5.0,35.0,746,0,2015
4,7,2,SEA,PHX,-1.0,10.0,1107,0,2015
4,4,6,ATL,PBI,-3.0,21.0,545,0,2015
4,18,6,BWI,ORD,26.0,10.0,622,0,2015
4,11,6,LAS,CLE,-4.0,13.0,1824,0,2015
4,28,2,MKE,BWI,-3.0,10.0,641,0,2015
4,22,3,JFK,AUS,0.0,22.0,1521,0,2015
4,17,5,DFW,DSM,40.0,65.0,624,1,2015
4,3,5,BUF,BOS,6.0,8.0,395,0,2015
4,7,2,SFO,ORD,0.0,21.0,1846,0,2015
4,10,5,SAT,BWI,5.0,12.0,1407,0,2015
4,16,4,HNL,LAX,-2.0,24.0,2556,0,2015
4,12,7,DEN,DIK,-9.0,13.0,488,0,2015
4,7,2,SNA,SFO,-2.0,23.0,372,0,2015
4,17,5,TPA,ORD,-4.0,16.0,1012,0,2015
4,1,3,IAH,MCO,12.0,15.0,854,1,2015
4,7,2,PHX,GJT,-7.0,24.0,438,0,2015
4,13,1,CLE,MKE,-11.0,20.0,328,1,2015
4,26,7,MIA,DFW,6.0,32.0,1121,1,2015
4,22,3,PHX,LAS,-5.0,10.0,255,0,2015
4,6,1,LAX,RNO,-1.0,15.0,391,0,2015
4,24,5,STT,IAD,-10.0,8.0,1606,1,2015
4,17,5,LIH,HNL,-6.0,7.0,102,0,2015
4,10,5,DEN,SEA,-3.0,16.0,1024,0,2015
4,6,1,PHL,PBI,9.0,27.0,951,0,2015
4,9,4,FNT,BWI,-2.0,6.0,452,0,2015
4,11,6,MIA,AUS,-4.0,26.0,1103,1,2015
4,1,3,SJC,LAX,-3.0,15.0,308,1,2015
4,16,4,MSP,SFO,-1.0,12.0,1589,0,2015
4,3,5,ORF,MDW,6.0,7.0,704,0,2015
4,19,7,IND,MCO,-6.0,10.0,829,0,2015
4,20,1,AZO,ORD,51.0,10.0,122,1,2015
4,14,2,MCO,DFW,-10.0,14.0,985,0,2015
4,23,4,ONT,SFO,18.0,18.0,363,1,2015
4,23,4,MOB,ORD,48.0,7.0,779,1,2015
4,15,3,DAL,STL,-4.0,12.0,546,0,2015
4,25,6,DCA,EWR,-8.0,9.0,199,0,2015
4,28,2,LAS,SNA,-1.0,10.0,226,0,2015
4,4,6,DFW,MFE,1.0,19.0,469,0,2015
4,28,2,PHX,SMF,-1.0,9.0,647,0,2015
4,6,1,RIC,EWR,6.0,13.0,277,0,2015
4,28,2,BOS,DCA,-6.0,19.0,399,0,2015
4,12,7,IAH,DFW,-1.0,22.0,224,1,2015
4,28,2,SAN,SFO,-7.0,12.0,447,0,2015
4,7,2,PHX,SNA,9.0,9.0,338,0,2015
4,7,2,LAX,PHL,6.0,14.0,2402,0,2015
4,24,5,CLT,EWR,-1.0,26.0,529,0,2015
4,4,6,DFW,ATL,-6.0,11.0,731,0,2015
4,27,1,RDU,ATL,-2.0,10.0,356,0,2015
4,20,1,BOS,RSW,-7.0,15.0,1249,0,2015
4,27,1,PHX,SAN,-4.0,16.0,304,0,2015
4,8,3,ONT,DFW,32.0,13.0,1188,1,2015
4,12,7,SLC,OAK,17.0,13.0,588,0,2015
4,7,2,JFK,ATL,13.0,31.0,760,0,2015
4,3,5,ORD,RDU,51.0,20.0,646,1,2015
4,7,2,ORD,MIA,0.0,33.0,1197,0,2015
4,7,2,LAX,COS,1.0,15.0,833,0,2015
4,18,6,JFK,MIA,13.0,16.0,1089,0,2015
4,3,5,DFW,ORD,-10.0,22.0,802,0,2015
4,3,5,ONT,OAK,-4.0,6.0,362,0,2015
4,30,4,FLL,JFK,-8.0,14.0,1069,0,2015
4,5,7,DTW,RDU,-1.0,14.0,501,0,2015
4,6,1,DAL,MCO,3.0,6.0,973,0,2015
4,19,7,CMH,LGA,-2.0,14.0,479,0,2015
4,27,1,FLL,CLT,6.0,10.0,632,0,2015
4,17,5,MCI,SAN,-6.0,9.0,1334,0,2015
4,24,5,SFO,SAN,11.0,17.0,447,0,2015
4,18,6,BWI,TPA,-9.0,12.0,842,0,2015
4,6,1,LAN,DTW,-13.0,13.0,74,0,2015
4,25,6,BNA,MCO,-3.0,10.0,616,0,2015
4,8,3,SFO,RNO,22.0,19.0,192,1,2015
4,12,7,PHX,MKE,-5.0,9.0,1460,0,2015
4,19,7,LGA,BOS,7.0,28.0,184,1,2015
4,7,2,XNA,ORD,-5.0,16.0,522,0,2015
4,20,1,DTW,LAS,0.0,8.0,1749,0,2015
4,29,3,IAH,BHM,2.0,9.0,562,0,2015
4,14,2,SYR,CLT,-9.0,9.0,603,0,2015
4,15,3,PVD,MCO,-8.0,9.0,1072,0,2015
4,5,7,IND,ATL,-3.0,14.0,432,0,2015
4,5,7,ORD,EWR,-2.0,13.0,719,0,2015
4,8,3,DTW,BUF,-2.0,23.0,241,0,2015
4,1,3,SEA,SFO,46.0,18.0,679,1,2015
4,1,3,MSY,DEN,-1.0,11.0,1062,0,2015
4,28,2,JFK,TPA,-5.0,15.0,1005,0,2015
4,12,7,SIT,JNU,6.0,7.0,95,0,2015
4,10,5,FLL,ACY,17.0,13.0,977,0,2015
4,11,6,LGA,MCO,-1.0,13.0,950,0,2015
4,8,3,SLC,EWR,-3.0,30.0,1969,0,2015
4,19,7,MDW,HOU,-1.0,14.0,937,0,2015
4,2,4,SJU,FLL,-7.0,14.0,1046,0,2015
4,18,6,ROC,MCO,2.0,15.0,1033,1,2015
4,6,1,FCA,DEN,-9.0,12.0,752,0,2015
4,30,4,PBI,EWR,1.0,11.0,1023,0,2015
4,10,5,MCO,PHL,138.0,13.0,861,1,2015
4,29,3,MCI,MKE,1.0,11.0,436,0,2015
4,20,1,PVD,DTW,-3.0,14.0,615,0,2015
4,6,1,BWI,PHX,-3.0,16.0,1999,0,2015
4,19,7,ORD,MSP,-3.0,20.0,334,0,2015
4,29,3,ORD,IND,-6.0,18.0,177,0,2015
4,25,6,PHX,SMF,0.0,16.0,647,0,2015
4,8,3,DFW,DSM,-2.0,21.0,624,0,2015
4,17,5,IAH,ATL,-5.0,12.0,689,0,2015
4,26,7,SFO,FLL,-2.0,10.0,2584,0,2015
4,10,5,DAL,LGA,17.0,20.0,1381,1,2015
4,30,4,TPA,JFK,-4.0,10.0,1005,0,2015
4,3,5,ORD,LIT,-3.0,17.0,552,1,2015
4,15,3,SMF,PHX,34.0,10.0,647,1,2015
4,25,6,PHX,LAX,0.0,23.0,370,0,2015
4,18,6,PSP,ORD,74.0,10.0,1652,1,2015
4,17,5,SCE,ORD,-6.0,8.0,528,0,2015
4,28,2,ANC,CDV,8.0,18.0,160,1,2015
4,2,4,ATL,CVG,4.0,17.0,373,0,2015
4,25,6,PDX,LAX,-7.0,14.0,834,0,2015
4,9,4,MCO,MKE,63.0,9.0,1066,1,2015
4,14,2,DTW,EWR,-6.0,13.0,488,0,2015
4,26,7,SAT,DFW,-5.0,10.0,247,0,2015
4,26,7,PHX,PIT,-2.0,16.0,1814,0,2015
4,13,1,PHX,BFL,88.0,13.0,425,1,2015
4,7,2,JFK,BOS,-5.0,23.0,187,0,2015
4,7,2,GRB,ORD,5.0,5.0,173,0,2015
4,2,4,DTW,OKC,-3.0,19.0,900,0,2015
4,3,5,IAH,OKC,19.0,12.0,395,1,2015
4,30,4,SBA,SFO,-10.0,16.0,262,0,2015
4,15,3,BOS,PHL,-3.0,22.0,280,0,2015
4,11,6,EWR,DEN,-1.0,15.0,1605,0,2015
4,20,1,ORD,MIA,121.0,21.0,1197,1,2015
4,16,4,DFW,SGF,57.0,18.0,364,1,2015
4,2,4,PHX,ORD,6.0,16.0,1440,0,2015
4,17,5,DAL,SMF,3.0,10.0,1442,0,2015
4,5,7,ECP,ATL,-3.0,12.0,240,0,2015
4,22,3,ATL,MKE,12.0,15.0,669,0,2015
4,26,7,JFK,SJU,18.0,19.0,1598,0,2015
4,6,1,JFK,BNA,-7.0,17.0,765,0,2015
4,9,4,IAH,IND,83.0,14.0,844,1,2015
4,17,5,DFW,CLE,14.0,42.0,1021,1,2015
4,30,4,HNL,OGG,-7.0,16.0,100,0,2015
4,2,4,HNL,OGG,-2.0,12.0,100,0,2015
4,20,1,BWI,DEN,22.0,15.0,1491,0,2015
4,9,4,SLC,FAT,-3.0,11.0,501,0,2015
4,4,6,CLE,PHX,0.0,8.0,1737,1,2015
4,21,2,RDU,MCO,-3.0,13.0,534,0,2015
4,21,2,PIT,CLT,-6.0,10.0,366,0,2015
4,23,4,BNA,CLT,10.0,11.0,328,0,2015
4,7,2,MCI,ORD,1.0,18.0,403,0,2015
4,16,4,HNL,OGG,-7.0,10.0,100,0,2015
4,10,5,EWR,IAH,5.0,17.0,1400,1,2015
4,19,7,BNA,LGA,-4.0,12.0,764,0,2015
4,24,5,SJC,SNA,43.0,8.0,342,1,2015
4,5,7,MCO,PHL,-9.0,17.0,861,0,2015
4,12,7,LAS,SEA,1.0,12.0,867,0,2015
4,28,2,PIT,BOS,17.0,12.0,496,1,2015
4,10,5,DFW,ATL,-2.0,17.0,731,0,2015
4,16,4,EWR,CLT,-4.0,11.0,529,0,2015
4,18,6,SNA,DFW,-7.0,12.0,1205,0,2015
4,6,1,DFW,DCA,11.0,15.0,1192,0,2015
4,9,4,OGG,SJC,-1.0,16.0,2355,0,2015
4,8,3,DSM,ATL,-2.0,13.0,743,0,2015
4,21,2,SEA,DFW,-7.0,15.0,1660,0,2015
4,8,3,CAK,DEN,-4.0,9.0,1224,0,2015
4,11,6,SFO,JFK,-4.0,15.0,2586,0,2015
4,6,1,DAL,HOU,3.0,7.0,239,0,2015
4,26,7,PVD,FLL,11.0,16.0,1188,0,2015
4,2,4,PHX,CMH,9.0,17.0,1670,0,2015
4,4,6,RDU,CLT,-8.0,20.0,130,0,2015
4,17,5,MIA,CVG,-2.0,22.0,948,0,2015
4,23,4,SFO,PHX,-1.0,13.0,651,0,2015
4,16,4,LBB,DFW,-5.0,43.0,282,1,2015
4,11,6,DFW,TUS,-4.0,24.0,813,0,2015
4,7,2,IND,IAD,0.0,9.0,476,0,2015
4,26,7,DFW,MFE,6.0,21.0,469,0,2015
4,29,3,ATL,GRR,-2.0,17.0,640,0,2015
4,26,7,RDU,DFW,-3.0,12.0,1061,0,2015
4,13,1,SLC,LAX,-7.0,12.0,590,0,2015
4,27,1,LAS,MDW,0.0,10.0,1521,0,2015
4,5,7,STL,PHX,-4.0,8.0,1262,0,2015
4,20,1,DHN,ATL,63.0,19.0,170,1,2015
4,10,5,DFW,MSY,30.0,10.0,447,1,2015
4,9,4,SAN,DFW,20.0,21.0,1171,0,2015
4,15,3,ECP,ATL,-2.0,11.0,240,0,2015
4,30,4,LAX,HNL,0.0,15.0,2556,1,2015
4,22,3,MSP,ATL,-7.0,15.0,907,0,2015
4,16,4,XNA,ORD,-6.0,18.0,522,0,2015
4,24,5,SFO,FAT,43.0,31.0,158,1,2015
4,8,3,DTW,BOS,8.0,19.0,632,1,2015
4,8,3,DSM,ORD,-4.0,29.0,299,1,2015
4,18,6,KOA,HNL,-10.0,8.0,163,0,2015
4,26,7,IAD,LAX,-8.0,12.0,2288,0,2015
4,6,1,CVG,RDU,-7.0,17.0,390,0,2015
4,17,5,ATL,BOS,4.0,13.0,946,0,2015
4,10,5,BNA,JAX,1.0,9.0,483,0,2015
4,12,7,CLT,JAX,2.0,13.0,328,0,2015
4,18,6,PHX,FLG,-6.0,16.0,119,0,2015
4,9,4,IAH,LAX,1.0,31.0,1379,1,2015
4,9,4,RIC,ATL,-6.0,8.0,481,0,2015
4,24,5,ATL,AUS,-2.0,20.0,813,0,2015
4,4,6,SMF,SAN,-1.0,6.0,480,0,2015
4,17,5,SFO,PDX,-4.0,21.0,550,0,2015
4,25,6,LAX,ATL,16.0,14.0,1947,0,2015
4,11,6,MIA,LAX,5.0,28.0,2342,0,2015
4,29,3,OAK,PDX,-3.0,14.0,543,0,2015
4,14,2,ORD,BHM,39.0,11.0,584,1,2015
4,1,3,DEN,SFO,-2.0,11.0,967,0,2015
4,24,5,BOS,LAS,-8.0,30.0,2381,0,2015
4,17,5,LAS,SFO,-7.0,22.0,414,0,2015
4,12,7,LGA,MDW,3.0,16.0,725,0,2015
4,24,5,MSP,DAY,14.0,22.0,574,0,2015
4,23,4,ORD,MSN,-2.0,18.0,108,0,2015
4,3,5,PBI,DFW,0.0,10.0,1102,0,2015
4,25,6,MSP,LSE,6.0,18.0,119,0,2015
4,12,7,SNA,PHX,-2.0,15.0,338,0,2015
4,24,5,HSV,DTW,-7.0,14.0,554,1,2015
4,21,2,ORF,DFW,3.0,10.0,1212,0,2015
4,25,6,MCO,BOS,10.0,12.0,1121,0,2015
4,9,4,CLT,ATL,16.0,25.0,226,1,2015
4,7,2,ATL,CAE,-1.0,17.0,192,0,2015
4,23,4,JFK,SAT,0.0,9.0,1587,0,2015
4,10,5,OMA,MSP,-3.0,54.0,282,1,2015
4,5,7,SJU,MCO,-8.0,14.0,1189,0,2015
4,3,5,LAS,SLC,26.0,10.0,368,1,2015
4,5,7,FAR,ORD,-9.0,9.0,557,0,2015
4,10,5,MLB,ATL,-3.0,27.0,442,0,2015
4,17,5,DTW,PHL,-1.0,17.0,453,0,2015
4,17,5,DFW,LAX,2.0,90.0,1235,1,2015
4,8,3,SNA,SLC,-6.0,10.0,588,0,2015
4,5,7,DEN,MDW,-5.0,9.0,895,0,2015
4,29,3,BUF,MDW,0.0,12.0,468,0,2015
4,8,3,LAX,IAH,6.0,14.0,1379,0,2015
4,17,5,SGU,DEN,93.0,8.0,517,1,2015
4,22,3,MCI,ORD,-2.0,14.0,403,0,2015
4,17,5,MCO,SJU,76.0,14.0,1189,1,2015
4,7,2,LNK,ATL,-7.0,13.0,841,0,2015
4,12,7,DEN,SAN,11.0,10.0,853,0,2015
4,3,5,JFK,DTW,-1.0,55.0,509,1,2015
4,10,5,BWI,MCI,19.0,16.0,967,1,2015
4,5,7,ORD,PHL,-7.0,24.0,678,0,2015
4,29,3,MSP,PHX,6.0,11.0,1276,0,2015
4,28,2,ORD,DFW,-8.0,13.0,802,0,2015
4,15,3,DFW,ACT,-8.0,8.0,89,0,2015
4,10,5,CLT,TPA,1.0,24.0,507,0,2015
4,19,7,TUS,SLC,-11.0,7.0,601,0,2015
4,17,5,ATW,ATL,0.0,11.0,765,0,2015
4,12,7,ORD,LAS,14.0,16.0,1514,1,2015
4,26,7,BNA,LAX,-4.0,11.0,1797,0,2015
4,27,1,BWI,LAX,-5.0,12.0,2329,0,2015
4,12,7,ATL,PNS,-5.0,20.0,271,0,2015
4,22,3,LGA,MIA,-7.0,23.0,1096,0,2015
4,14,2,LGA,CHO,-9.0,26.0,305,0,2015
4,29,3,BOS,SLC,-2.0,16.0,2105,0,2015
4,24,5,EWR,MIA,12.0,16.0,1085,0,2015
4,3,5,MIA,ATL,14.0,16.0,594,0,2015
4,21,2,AUS,BWI,-5.0,11.0,1342,0,2015
4,15,3,BWI,ATL,1.0,13.0,577,0,2015
4,10,5,ORD,ROC,-4.0,13.0,528,0,2015
4,15,3,BOS,MCO,-4.0,21.0,1121,0,2015
4,10,5,BWI,MCO,-4.0,9.0,787,0,2015
4,9,4,DCA,DEN,-5.0,9.0,1476,0,2015
4,15,3,ORF,MCO,-7.0,13.0,655,0,2015
4,11,6,DFW,OKC,-4.0,19.0,175,0,2015
4,23,4,FLL,MCI,215.0,16.0,1242,1,2015
4,19,7,OAK,BUR,2.0,7.0,325,0,2015
4,4,6,LAX,FLL,7.0,22.0,2343,1,2015
4,8,3,DTW,CHA,4.0,22.0,505,1,2015
4,14,2,SEA,MCO,-7.0,21.0,2554,0,2015
4,7,2,CLT,ATL,5.0,39.0,226,0,2015
4,13,1,ORD,CID,24.0,20.0,196,1,2015
4,30,4,PIT,MDW,-6.0,7.0,402,0,2015
4,15,3,MDW,MCI,0.0,7.0,405,0,2015
4,12,7,DTW,DFW,-2.0,23.0,986,0,2015
4,20,1,RIC,ATL,25.0,10.0,481,0,2015
4,4,6,MDW,LAX,5.0,8.0,1750,0,2015
4,20,1,DTW,ELM,-6.0,34.0,332,1,2015
4,24,5,SEA,BUR,-7.0,18.0,937,0,2015
4,10,5,BTV,JFK,134.0,48.0,266,1,2015
4,19,7,OTZ,ANC,-16.0,11.0,548,0,2015
4,3,5,LAX,MIA,1.0,31.0,2342,0,2015
4,24,5,EWR,LAX,26.0,19.0,2454,1,2015
4,15,3,MCI,ATL,9.0,16.0,692,0,2015
4,23,4,HNL,LAX,0.0,22.0,2556,0,2015
4,28,2,JAX,CLT,-5.0,9.0,328,0,2015
4,28,2,SAN,SEA,-6.0,13.0,1050,0,2015
4,14,2,JFK,PWM,-5.0,13.0,273,0,2015
4,19,7,OAK,LAX,1.0,7.0,337,0,2015
4,23,4,DEN,ORD,0.0,11.0,888,0,2015
4,3,5,LRD,IAH,-8.0,14.0,301,0,2015
4,9,4,LAS,OMA,7.0,11.0,1099,0,2015
4,26,7,DTW,FWA,-1.0,20.0,128,0,2015
4,23,4,PHL,ATL,-2.0,12.0,666,0,2015
4,7,2,EWR,FLL,-13.0,23.0,1065,0,2015
4,20,1,SMF,SNA,-6.0,10.0,404,0,2015
4,17,5,TWF,SLC,1.0,7.0,175,0,2015
4,19,7,RSW,CLT,-3.0,13.0,600,0,2015
4,16,4,DAL,LAX,-2.0,11.0,1246,0,2015
4,13,1,JFK,SAV,-1.0,16.0,718,0,2015
4,21,2,MSP,LAX,-1.0,48.0,1535,1,2015
4,13,1,LGB,LAS,-11.0,11.0,231,0,2015
4,3,5,MSP,SLC,-2.0,11.0,991,0,2015
4,10,5,ATL,JAN,25.0,18.0,341,1,2015
4,17,5,SJC,MSP,-1.0,15.0,1576,0,2015
4,30,4,DEN,TUL,-7.0,17.0,541,0,2015
4,28,2,DFW,OKC,-7.0,15.0,175,0,2015
4,5,7,PSP,IAH,27.0,24.0,1269,1,2015
4,26,7,JAX,BWI,-5.0,8.0,663,0,2015
4,6,1,PUB,DEN,-17.0,5.0,109,0,2015
4,18,6,LAX,CLT,-8.0,13.0,2125,0,2015
4,9,4,BOS,SAN,29.0,44.0,2588,1,2015
4,19,7,HPN,ATL,90.0,12.0,780,1,2015
4,23,4,RSW,ATL,-5.0,11.0,515,0,2015
4,4,6,DFW,DTW,-4.0,25.0,986,0,2015
4,21,2,OGG,KOA,-11.0,11.0,84,0,2015
4,6,1,ELP,AUS,1.0,9.0,528,0,2015
4,29,3,ORD,MSY,-4.0,11.0,837,0,2015
4,10,5,EUG,SFO,267.0,13.0,451,1,2015
4,28,2,RIC,BOS,6.0,14.0,474,0,2015
4,19,7,LAS,SEA,-5.0,16.0,867,0,2015
4,4,6,DFW,COS,-2.0,15.0,592,0,2015
4,11,6,MKE,RSW,-4.0,9.0,1183,0,2015
4,17,5,DRO,DEN,62.0,64.0,251,1,2015
4,30,4,IAH,ATL,-5.0,14.0,689,0,2015
4,25,6,SNA,SMF,34.0,6.0,404,1,2015
4,18,6,PHL,MCO,-11.0,14.0,861,0,2015
4,30,4,TPA,LGA,-8.0,9.0,1010,0,2015
4,4,6,PHX,SAN,-2.0,6.0,304,0,2015
4,23,4,SJU,BOS,-2.0,11.0,1674,0,2015
4,21,2,BNA,JAX,-9.0,9.0,483,0,2015
4,27,1,ORD,OKC,-3.0,25.0,693,1,2015
4,11,6,MSN,MSP,-7.0,24.0,228,0,2015
4,25,6,MDW,LGA,33.0,7.0,725,0,2015
4,28,2,SMF,LAX,-7.0,16.0,373,0,2015
4,7,2,TPA,SEA,11.0,21.0,2520,0,2015
4,4,6,LEX,ATL,-3.0,27.0,304,0,2015
4,28,2,DEN,ORD,6.0,11.0,888,1,2015
4,24,5,ORD,SAT,7.0,22.0,1041,1,2015
4,3,5,HNL,SFO,5.0,17.0,2398,0,2015
4,27,1,PHL,LAS,-4.0,15.0,2176,0,2015
4,7,2,ATL,ILM,-1.0,15.0,377,0,2015
4,23,4,PDX,LAS,5.0,11.0,763,0,2015
4,20,1,JAN,DFW,-1.0,16.0,408,0,2015
4,21,2,PBI,JFK,6.0,13.0,1028,0,2015
4,7,2,DCA,MIA,-3.0,17.0,919,0,2015
4,1,3,BTR,ATL,-3.0,20.0,448,0,2015
4,8,3,LGA,ORD,-6.0,16.0,733,1,2015
4,20,1,LAS,DEN,-8.0,18.0,628,0,2015
4,15,3,TPA,PVD,10.0,9.0,1136,0,2015
4,16,4,FWA,DFW,-7.0,17.0,859,0,2015
4,20,1,PBI,HPN,9.0,18.0,1056,1,2015
4,9,4,SAN,PHX,-4.0,15.0,304,0,2015
4,19,7,DFW,AEX,51.0,28.0,285,1,2015
4,30,4,IAH,SNA,5.0,19.0,1346,0,2015
4,25,6,LGA,FLL,-2.0,19.0,1076,0,2015
4,18,6,PDX,SEA,71.0,12.0,129,1,2015
4,16,4,DFW,MIA,-5.0,24.0,1121,0,2015
4,8,3,MCO,HOU,-3.0,10.0,849,0,2015
4,14,2,JFK,LAX,-5.0,10.0,2475,0,2015
4,11,6,COS,DEN,-6.0,12.0,73,0,2015
4,28,2,DFW,GSO,9.0,22.0,999,0,2015
4,23,4,MSP,ORD,0.0,14.0,334,0,2015
4,20,1,DTW,GSP,-8.0,29.0,508,1,2015
4,21,2,MSP,IND,24.0,9.0,503,1,2015
4,23,4,LAS,CLE,-5.0,10.0,1824,0,2015
4,18,6,ORD,COU,23.0,10.0,315,0,2015
4,27,1,DTW,LEX,-1.0,15.0,296,0,2015
4,17,5,HPN,PBI,-4.0,15.0,1056,0,2015
4,4,6,PVD,MCO,-6.0,8.0,1072,0,2015
4,30,4,MKE,DEN,10.0,9.0,896,0,2015
4,15,3,ATL,IND,0.0,23.0,432,0,2015
4,1,3,SEA,IAH,-2.0,16.0,1874,0,2015
4,26,7,ATL,CLT,6.0,17.0,226,0,2015
4,16,4,MSY,CLT,3.0,11.0,651,0,2015
4,3,5,ORD,MYR,5.0,12.0,753,0,2015
4,2,4,BOS,MCO,12.0,17.0,1121,0,2015
4,1,3,ATL,BTR,-8.0,18.0,448,0,2015
4,29,3,BWI,CMH,5.0,10.0,337,0,2015
4,27,1,BWI,CHS,-3.0,9.0,472,0,2015
4,11,6,ALB,MCO,-9.0,9.0,1073,0,2015
4,17,5,ATL,RSW,-1.0,18.0,515,0,2015
4,15,3,ATL,PIA,6.0,15.0,565,0,2015
4,28,2,MSY,DFW,-11.0,21.0,447,0,2015
4,24,5,DEN,BNA,36.0,10.0,1014,1,2015
4,11,6,BWI,MCO,-3.0,11.0,787,1,2015
4,9,4,MDW,RDU,151.0,8.0,632,1,2015
4,14,2,DTW,EWR,-5.0,12.0,488,0,2015
4,12,7,DAL,MSY,-1.0,8.0,436,0,2015
4,1,3,ORD,DEN,-8.0,16.0,888,0,2015
4,11,6,AUS,DFW,-2.0,10.0,190,0,2015
4,12,7,SLC,IAH,0.0,22.0,1195,0,2015
4,12,7,JFK,LAX,-3.0,9.0,2475,0,2015
4,7,2,PHX,ORD,45.0,26.0,1440,1,2015
4,22,3,OAK,PDX,34.0,6.0,543,1,2015
4,9,4,BOI,SLC,-2.0,13.0,290,0,2015
4,20,1,FAR,DEN,-1.0,12.0,627,0,2015
4,14,2,ORD,LGA,-12.0,17.0,733,0,2015
4,7,2,DTW,MCO,-3.0,16.0,957,0,2015
4,9,4,GPT,DFW,-4.0,8.0,500,0,2015
4,21,2,LIH,OGG,-4.0,6.0,201,0,2015
4,26,7,ANC,PDX,-8.0,10.0,1542,0,2015
4,24,5,MDW,HOU,0.0,11.0,937,1,2015
4,9,4,OAK,BUR,2.0,6.0,325,0,2015
4,10,5,DFW,GSO,49.0,19.0,999,1,2015
4,30,4,ANC,PDX,-3.0,8.0,1542,0,2015
4,30,4,BOS,PHX,35.0,20.0,2300,1,2015
4,8,3,MSP,RDU,56.0,23.0,980,1,2015
4,29,3,FLL,TPA,-3.0,10.0,197,0,2015
4,14,2,ORD,CAK,-9.0,12.0,343,0,2015
4,9,4,FCA,SLC,-5.0,24.0,531,0,2015
4,25,6,SEA,GEG,30.0,14.0,224,1,2015
4,25,6,CLT,PHL,6.0,9.0,449,0,2015
4,9,4,MKE,RSW,0.0,9.0,1183,0,2015
4,28,2,MOT,MSP,-14.0,13.0,449,0,2015
4,24,5,LGA,CMH,-3.0,49.0,479,0,2015
4,30,4,MDW,LAX,1.0,13.0,1750,0,2015
4,6,1,DEN,LAR,-1.0,13.0,113,0,2015
4,22,3,DEN,MAF,-2.0,29.0,563,0,2015
4,18,6,DTW,MKE,-3.0,16.0,237,0,2015
4,26,7,CAK,LGA,-6.0,8.0,397,0,2015
4,12,7,LGA,ORD,-3.0,22.0,733,0,2015
4,1,3,DCA,DAL,4.0,19.0,1184,0,2015
4,17,5,PSP,PHX,-9.0,26.0,261,0,2015
4,23,4,DEN,MIA,-4.0,10.0,1709,0,2015
4,3,5,ICT,DFW,-4.0,10.0,328,0,2015
4,27,1,OMA,PHX,-2.0,12.0,1037,0,2015
4,25,6,STL,DFW,10.0,11.0,550,0,2015
4,22,3,IAH,MSY,20.0,9.0,305,1,2015
4,16,4,FLL,RIC,-13.0,15.0,805,0,2015
4,13,1,ORD,MIA,-8.0,11.0,1197,0,2015
4,7,2,DFW,IND,-2.0,15.0,761,0,2015
4,25,6,MSP,FLL,37.0,12.0,1487,1,2015
4,13,1,DFW,CMH,61.0,14.0,926,1,2015
4,14,2,JFK,RDU,-8.0,14.0,427,0,2015
4,23,4,CMH,ATL,13.0,19.0,447,0,2015
4,17,5,HOU,DAL,-2.0,12.0,239,1,2015
4,8,3,DCA,MIA,-3.0,13.0,919,0,2015
4,25,6,ORD,TVC,-4.0,18.0,224,0,2015
4,20,1,DFW,GSO,-4.0,17.0,999,0,2015
4,19,7,OAK,BUR,0.0,7.0,325,0,2015
4,30,4,CRP,DFW,-9.0,10.0,354,0,2015
4,6,1,ATL,SJU,14.0,15.0,1547,1,2015
4,2,4,ORD,RIC,-2.0,13.0,642,0,2015
4,24,5,LAX,FLL,-8.0,13.0,2343,0,2015
4,1,3,MDW,LGA,-4.0,8.0,725,0,2015
